"ID","Player","Team","Position","Prim Pos","Rookie","RkOv","Status","Age","Salary","Contract","Score","Ros","+/-","GP","Pt-D","G","A","2G+A","PIM","SOG","STP","Hit","Blk","Tk","Cor"
"*076wy*","Finn Kearns","SEA","D","D","R","4298","FA","18","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mbh*","Marcus Kearsey","CBJ","D","D","","4299","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fh6*","Austen Keating","(N/A)","F","F","","4300","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0637v*","Roman Kechter","(N/A)","F","F","","4301","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*004k9*","Adam Keefe","(N/A)","F","F","","4302","FA","42","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bng*","Larry Keenan","DET","D","D","","4303","FA","21","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*038tc*","Mike Keenan","(N/A)","D","D","","4304","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04nq3*","Brady Keeper","(N/A)","D","D","","4305","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mx4*","Colton Kehler","(N/A)","F","F","","4307","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*061jr*","Theo Keilin","(N/A)","F","F","","4308","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*004j6*","Matt Keith","CGY","F","F","","4309","FA","43","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ykp*","Milos Kelemen","UTA","F","F","","4310","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xms*","Tyler Kelleher","DAL","F","F","","4311","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ffv*","Matthew Kellenberger","(N/A)","D","D","","4312","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0048p*","Justin Keller","(N/A)","F","F","","4314","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01dor*","Ryan Keller","(N/A)","F","F","","4315","FA","42","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ugq*","Connor Kelley","COL","D","D","","4316","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03oxe*","Joel Kellman","SJS","F","F","","4317","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02g23*","Aidan Kelly","(N/A)","F","F","","4318","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0760g*","Aiden Kelly","(N/A)","F","F","","4319","FA","16","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01unx*","Dan Kelly","(N/A)","D","D","","4320","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yn2*","Brett Kemp","(N/A)","F","F","","4322","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f8r*","Philip Kemp","PIT","D","D","","4323","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*024dj*","Mario Kempe","(N/A)","F","F","","4324","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ugi*","Hank Kempf","COL","D","D","","4325","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03z3u*","Michal Kempny","(N/A)","D","D","","4327","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mmz*","Joonas Kemppainen","(N/A)","F","F","","4328","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*076wt*","Jonas Kemps","FLA","D","D","R","4329","FA","18","1,000,000","FA","0","4%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*033m3*","Ronalds Kenins","(N/A)","F","F","","4330","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01n7v*","Matt Kennedy","(N/A)","F","F","","4331","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0058g*","Tim Kennedy","(N/A)","F","F","","4332","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0045g*","Tyler Kennedy","(N/A)","F","F","","4333","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4a*","Sean Keohane","BUF","D","D","","4334","FA","21","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04z0f*","Ethan Keppen","FLA","F","F","","4336","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ank*","Michael Keranen","(N/A)","F","F","","4337","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lo1*","Braidon Kerbs","(N/A)","F","F","","4338","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02noz*","Nicolas Kerdiles","(N/A)","F","F","","4339","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zre*","Jack Kernan","(N/A)","F","F","","4341","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03npe*","Tanner Kero","COL","F","F","","4342","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*079g8*","Justin Kerr","NYI","F","F","","4343","FA","0","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ckv*","Oiva Keskinen","CBJ","F","F","","4344","FA","22","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01s84*","Blake Kessel","(N/A)","D","D","","4345","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*061mk*","Colin Kessler","(N/A)","F","F","","4346","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02frk*","Kale Kessy","TBL","F","F","","4347","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0597s*","Josh Kestner","(N/A)","F","F","","4348","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rng*","Juuso Ketola","(N/A)","D","D","","4349","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sqt*","Peyton Kettles","PIT","D","D","","4350","FA","19","1,000,000","FA","0","6%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pyx*","Benjamin Kevan","NJD","F","F","","4351","FA","19","1,000,000","FA","0","6%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02npo*","Jujhar Khaira","(N/A)","F","F","","4353","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y06*","Marat Khairullin","(N/A)","F","F","","4354","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l22*","Makar Khanin","MTL","F","F","","4355","FA","21","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*051vg*","Arsen Khisamutdinov","MTL","F","F","","4357","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fpo*","Patrick Khodorenko","NYR","F","F","","4358","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02b3z*","Alex Khokhlachev","(N/A)","F","F","","4359","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04llt*","Ilya Khokhlov","(N/A)","D","D","","4360","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*003xu*","Ivan Khomutov","NJD","F","F","","4361","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rsf*","Nikita Khoruzhev","(N/A)","F","F","","4362","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ajm*","Alexander Khovanov","(N/A)","F","F","","4363","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*060pu*","Nikolai Khvorov","(N/A)","F","F","","4364","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02fno*","Brenden Kichton","(N/A)","D","D","","4365","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tuy*","Riley Kidney","(N/A)","F","F","","4366","FA","23","1,000,000","FA","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*065k0*","Darien Kielb","EDM","D","D","","4367","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*049dv*","Kameron Kielly","(N/A)","F","F","","4369","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*066q0*","Jesse Kiiskinen","DET","F","F","","4371","nbracken","21","0","MNR","0","8%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01sw1*","Tuomas Kiiskinen","(N/A)","F","F","","4372","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nsr*","Alex Kile","PHI","F","F","","4373","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ydu*","Liam Kilfoil","DET","F","F","","4374","FA","19","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02g28*","Matt Killian","(N/A)","D","D","","4376","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qz9*","Lenni Killinen","CAR","F","F","","4377","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*061bi*","Maximilian Kilpinen","DET","F","F","","4379","FA","22","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04nfh*","Michael Kim","WSH","D","D","","4380","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r69*","Oskar Kind Bakkevig","(N/A)","F","F","","4381","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*003pe*","Jakub Kindl","(N/A)","D","D","","4382","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a8j*","Bryce Kindopp","(N/A)","F","F","","4383","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xca*","Ben King","TOR","F","F","","4384","FA","24","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06idc*","Carter King","(N/A)","F","F","","4385","FA","25","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0047r*","D.J. King","(N/A)","F","F","","4386","FA","42","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pmy*","D.J. King","NJD","D","D","","4387","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*015ps*","Dwight King","(N/A)","F","F","","4388","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l94*","Jeff King","TOR","D","D","","4389","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01mw1*","Tristan King","(N/A)","F","F","","4390","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uz1*","Shaan Kingwell","(N/A)","F","F","","4391","FA","19","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06gyh*","Gunner Kinniburgh","CBJ","D","D","","4393","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04r1i*","Santtu Kinnunen","FLA","D","D","","4394","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yfv*","Johannes Kinnvall","(N/A)","D","D","","4395","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01cj5*","Geoff Kinrade","(N/A)","D","D","","4396","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c56*","Justin Kipkie","MIN","D","D","","4397","FA","21","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ug0*","Tim Kirby","(N/A)","D","D","","4398","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kyq*","Clayton Kirichenko","LAK","D","D","","4399","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04r12*","Liam Kirk","UTA","F","F","","4400","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tqo*","Kirill Kirsanov","LAK","D","D","","4401","FA","24","1,000,000","FA","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03l0u*","Luke Kirwan","DET","F","F","","4403","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0667d*","Ryan Kirwan","TOR","F","F","","4404","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r6c*","Nikita Kiryanov","(N/A)","F","F","","4405","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tqq*","Alexander Kisakov","BUF","F","F","","4406","FA","23","1,000,000","FA","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04dd0*","Bogdan Kiselevich","(N/A)","D","D","","4407","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02j3u*","Scott Kishel","MTL","D","D","","4408","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04iw9*","Julian Kislin","(N/A)","D","D","","4409","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01zuv*","Maxim Kitsyn","(N/A)","F","F","","4410","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04r14*","Otto Kivenmaki","DET","F","F","","4411","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*031qq*","Teemu Kivihalme","TOR","D","D","","4413","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rjz*","Aron Kiviharju","MIN","D","D","","4414","mcianfra","20","0","MNR","0","15%","-2%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0746h*","Aleksi Kivioja","(N/A)","F","F","","4415","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*027c6*","Tommi Kivisto","(N/A)","D","D","","4416","FA","35","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04r1m*","Semyon Kizimov","TOR","F","F","","4417","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04r0i*","Simon Kjellberg","NYR","D","D","","4418","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*078co*","Casper Kjolmoen","(N/A)","F","F","","4419","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01tkm*","Linus Klasen","(N/A)","F","F","","4420","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uej*","Gabe Klassen","NJD","F","F","","4421","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01gat*","Sam Klassen","(N/A)","D","D","","4422","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mbn*","Adam Kleber","BUF","D","D","","4423","FA","20","1,000,000","FA","0","5%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cl2*","David Klee","SJS","F","F","","4424","FA","21","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02b3g*","Oscar Klefbom","(N/A)","D","D","","4425","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*003wk*","Kevin Klein","(N/A)","D","D","","4427","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01mk9*","Anton Klementyev","(N/A)","D","D","","4428","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*004cf*","Jakub Klepis","(N/A)","F","F","","4429","FA","42","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0744a*","Nikita Klepov","ANA","F","F","R","4430","mcianfra","18","0","MNR","0","49%","-2%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05niw*","Karel Klikorka","(N/A)","D","D","","4431","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xay*","Kelly Klima","(N/A)","F","F","","4432","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xaz*","Kevin Klima","UTA","F","F","","4433","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03168*","Morgan Klimchuk","(N/A)","F","F","","4434","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ttm*","Danila Klimovich","PHI","F","F","","4435","FA","23","1,000,000","FA","0","4%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dqy*","Ivan Klimovich","(N/A)","F","F","","4436","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bdf*","Yegor Klimovich","(N/A)","F","F","","4437","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*076q8*","Brayden Klimpke","MTL","D","D","R","4438","FA","18","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01f6e*","Carl Klingberg","(N/A)","F","F","","4439","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pyn*","Viktor Klingsell","WPG","F","F","","4440","FA","19","1,000,000","FA","0","5%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01cwv*","Rob Klinkhammer","(N/A)","F","F","","4441","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xxr*","Carter Klippenstein","MIN","F","F","","4442","FA","19","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xuc*","Lukas Klok","UTA","D","D","","4443","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03c6l*","Justin Kloos","(N/A)","F","F","","4444","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*005hf*","Garrett Klotz","(N/A)","F","F","","4445","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uod*","Kyle Klubertanz","(N/A)","D","D","","4447","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*060x9*","Viliam Kmec","VGK","D","D","","4448","FA","22","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*015ow*","Jordan Knackstedt","(N/A)","F","F","","4449","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nxy*","Simon Knak","NSH","F","F","","4450","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ltg*","Samuel Knazko","(N/A)","D","D","","4452","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01t5y*","Dion Knelsen","(N/A)","F","F","","4453","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*049vl*","Artemi Kniazev","(N/A)","D","D","","4454","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*043c4*","William Knierim","(N/A)","F","F","","4455","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
